Altium Designer Pick and Place Locations
G:\Git\R32-Micro\Source\Project Outputs for PicoPrint\Pick Place for PicoPrint.csv

========================================================================================================================
File Design Information:

Date:       23/08/18
Time:       22:02
Revision:   74b5c5778215f4dcd26128795eecb0e51b925c7b
Variant:    No variations
Units used: mm

"Designator","Comment","Layer","Footprint","Center-X(mm)","Center-Y(mm)","Rotation","Description"
"FB1","120R @ 100 MHz","TopLayer","INDC1608N","41.6000","28.7000","360","Ferrite bead 120 Ohm at 100 MHz 2A 0603 SMD"
"F3","PTC Resettable Fuse","TopLayer","RES_3216-1206","8.3820","15.7480","360","Fuse - 30V 400mA Trip PTC SMD 1206"
"F1","PTC Resettable Fuse","TopLayer","RES_3216-1206","46.5000","25.3000","270","Fuse - 30V 400mA Trip PTC SMD 1206"
"D17","Zener 10V 150mW SOD523","TopLayer","SOD523","77.7240","14.7710","270","Diode (SMD)"
"D16","Schottky 2A 40V SOD-123F","TopLayer","DIOM2616X08N","94.4880","37.2110","0","Diode (SMD)"
"D15","Schottky 2A 40V SOD-123F","TopLayer","DIOM2616X08N","99.8220","22.4790","180","Diode (SMD)"
"D14","Schottky 2A 40V SOD-123F","TopLayer","DIOM2616X08N","13.2080","15.7480","180","Diode (SMD)"
"D13","General 500mW 75V SOD323","TopLayer","SOD323","73.6600","26.6700","180","Diode (SMD)"
"D12","General 500mW 75V SOD323","TopLayer","SOD323","71.1651","14.0970","180","Diode (SMD)"
"D11","General 500mW 75V SOD323","TopLayer","SOD323","64.1650","14.0970","180","Diode (SMD)"
"D10","Dual Schottky 100mA 30V SOT523","TopLayer","SOT523","67.2000","27.2000","90","Diode (SMD)"
"D9","Dual Schottky 100mA 30V SOT523","TopLayer","SOT523","62.2000","27.2000","90","Diode (SMD)"
"D8","Dual Schottky 100mA 30V SOT523","TopLayer","SOT523","57.2000","27.2000","90","Diode (SMD)"
"D7","Dual Schottky 100mA 30V SOT523","TopLayer","SOT523","52.2000","27.2000","90","Diode (SMD)"
"D6","Dual Schottky 100mA 30V SOT523","TopLayer","SOT523","104.0750","50.8000","0","Diode (SMD)"
"D5","Dual Schottky 100mA 30V SOT523","TopLayer","SOT523","104.0750","55.6000","0","Diode (SMD)"
"C124","CapC-0402-100nF","TopLayer","CAP_1005-0402","41.5290","14.2240","90","Capacitor (SMD Ceramic)"
"C123","CapC-0402-4.7uF-10V","TopLayer","CAP_1005-0402","90.1700","31.7500","360","Capacitor (SMD Ceramic)"
"C122","CapC-0402-4.7uF-10V","TopLayer","CAP_1005-0402","90.6780","37.5920","360","Capacitor (SMD Ceramic)"
"C121","CapC-0805-22uF 6.3V","TopLayer","CAPC2012X135N","95.6310","34.2900","90","Capacitor (SMD Ceramic)"
"C120","CapC-0805-22uF 6.3V","TopLayer","CAPC2012X135N","93.5990","34.2900","90","Capacitor (SMD Ceramic)"
"C119","CapC-1210-4.7uF-50V","TopLayer","CAP_3225-1210","93.9800","30.8610","0","Capacitor (SMD Ceramic)"
"C118","CapE-6.3-100uF-35V","TopLayer","CAP_EL_PANASONIC","93.2307","25.4000","270","Capacitor (SMD Polarised Electrolytic)"
"C117","CapC-0402-100nF-50V","TopLayer","CAP_1005-0402","100.9650","24.6380","180","Capacitor (SMD Ceramic)"
"C116","CapE-5.0-100uF-6.3V","TopLayer","CAP_EL_5mm","85.7250","34.8107","180","Capacitor (SMD Polarised Electrolytic)"
"C115","CapC-0402-100nF","TopLayer","CAP_1005-0402","101.6000","30.8610","90","Capacitor (SMD Ceramic)"
"C113","CapC-0402-100nF-50V","TopLayer","CAP_1005-0402","100.9650","26.1620","180","Capacitor (SMD Ceramic)"
"C110","CapC-0603-1uF 50V","TopLayer","Cap_1608-0603","77.6500","34.4910","180","Capacitor (SMD Ceramic)"
"C67","CapC-0402-470pF-100V","TopLayer","CAP_1005-0402","15.8507","57.4140","360","Capacitor (SMD Ceramic)"
"C66","CapC-0402-470pF-100V","TopLayer","CAP_1005-0402","13.1340","57.4140","180","Capacitor (SMD Ceramic)"
"C63","CapC-0402-100nF","TopLayer","CAP_1005-0402","24.3500","51.8250","360","Capacitor (SMD Ceramic)"
"C58","CapC-0402-470pF-100V","TopLayer","CAP_1005-0402","18.5674","57.4140","360","Capacitor (SMD Ceramic)"
"C57","CapC-0402-470pF-100V","TopLayer","CAP_1005-0402","21.2840","57.4140","180","Capacitor (SMD Ceramic)"
"C48","CapC-0402-4.7uF-10V","TopLayer","CAP_1005-0402","15.4040","45.2640","360","Capacitor (SMD Ceramic)"
"C46","CapC-0402-470nF","TopLayer","CAP_1005-0402","15.4000","44.0997","360","Capacitor (SMD Ceramic)"
"C45","CapC-0402-100nF","TopLayer","CAP_1005-0402","14.3000","53.7750","360","Capacitor (SMD Ceramic)"
"C37","CapC-0603-1uF 50V","TopLayer","Cap_1608-0603","20.2750","41.7250","360","Capacitor (SMD Ceramic)"
"C35","CapC-0402-100nF-50V","TopLayer","CAP_1005-0402","22.1250","48.0250","360","Capacitor (SMD Ceramic)"
"C30","CapC-0402-100nF-50V","TopLayer","CAP_1005-0402","20.6040","45.2636","180","Capacitor (SMD Ceramic)"
"C29","CapC-0402-22nF-50V","TopLayer","CAP_1005-0402","18.3040","45.2636","360","Capacitor (SMD Ceramic)"
"C27","CapC-0402-4.7uF-10V","TopLayer","CAP_1005-0402","91.6940","20.5230","180","Capacitor (SMD Ceramic)"
"C26","CapC-0402-1uF-10V","TopLayer","CAP_1005-0402","65.7000","26.9000","90","Capacitor (SMD Ceramic)"
"C25","CapC-0402-4.7uF-10V","TopLayer","CAP_1005-0402","41.7225","26.4620","90","Capacitor (SMD Ceramic)"
"C24","CapC-0402-100nF","TopLayer","CAP_1005-0402","40.6400","26.4620","90","Capacitor (SMD Ceramic)"
"C22","CapC-0402-100nF","TopLayer","CAP_1005-0402","41.5290","18.8040","90","Capacitor (SMD Ceramic)"
"C21","CapC-0402-100nF","TopLayer","CAP_1005-0402","42.8205","26.4600","270","Capacitor (SMD Ceramic)"
